CharID	CharName	Gender
u4494	ALFREDO	m
u4495	ELENA	f
u4496	MARIA	?
u4497	PRIEST	?
u4498	SALVATORE	m
u4499	SPACCAFICO	?
u4500	BERNSTEIN	m
u4501	CARTER	m
u4502	CITY EDITOR	?
u4503	DR. COREY	?
u4504	EMILY	f
u4505	KANE	f
u4506	KANE SR.	?
u4507	LELAND	m
u4508	MATISTI	?
u4509	MRS. KANE	?
u4510	PHOTOGRAPHER	?
u4511	RAWLSTON	?
u4512	RAYMOND	?
u4513	REILLY	?
u4514	ROGERS	?
u4515	SUSAN	f
u4516	THATCHER	?
u4517	THE CAPTAIN	?
u4518	THE PRESIDENT	?
u4519	THIRD NEWSPAPERMAN	?
u4520	THOMPSON	m
u4521	ACTIVIST	?
u4522	CAITLIN	f
u4523	CORONER	?
u4524	CUSTOMER	m
u4525	DANTE	m
u4526	GIRL 1	?
u4527	GIRL 2	?
u4528	HEATHER	?
u4529	IMPATIENT CUSTOMER	?
u4530	INDECISIVE CUSTOMER	?
u4531	JAY	m
u4532	JOHN	?
u4533	MAN	?
u4534	OLD MAN	m
u4535	RANDAL	m
u4536	SANFORD	?
u4537	SUITED MAN	?
u4538	TRAINER	m
u4539	V.A. CUSTOMER	?
u4540	VERONICA	f
u4541	WILLAM	?
u4542	BRETT	?
u4543	DELMAR	?
u4544	EVAN	?
u4545	FRANK	?
u4546	GABE	m
u4547	HAL	m
u4548	JESSIE	f
u4549	KYNETTE	?
u4550	MATHESON	?
u4551	QUALEN	m
u4552	SARAH	?
u4553	TRAVERS	m
u4554	WRIGHT	?
u4555	ALEX	m
u4556	CATLADY	?
u4557	CHECK-IN	?
u4558	CHIEF GUARD	m
u4559	DELTOID	?
u4560	DIM	m
u4561	DOLIN	?
u4562	DR. BRANOM	f
u4563	DR. BRODSKY	?
u4564	DR. TAYLOR	?
u4565	EM	?
u4566	GEORGIE	?
u4567	GOVERNOR	?
u4568	LARDFACE	?
u4569	MINISTER	m
u4570	MR. ALEXANDER	m
u4571	PEE	?
u4572	PRIEST	m
u4573	RUBINSTEIN	?
u4574	TRAMP	?
u4575	ANNIE	f
u4576	COP #1	?
u4577	DANIEL	m
u4578	DMITRI	?
u4579	HELLER	?
u4580	IDA	?
u4581	KID #1	?
u4582	LENNY	?
u4583	MAN	?
u4584	MAX	m
u4585	MULDOON	?
u4586	PEDROSA	?
u4587	VINCENT	m
u4588	WOMAN	?
u4589	COP	?
u4590	CYNIC	?
u4591	FLIP	?
u4592	JERRY	m
u4593	JONAS	m
u4594	LAWYER	?
u4595	LIZA	F
u4596	LOWRY	m
u4597	OPERATOR	?
u4598	WILSON	?
u4599	A.T.L.	?
u4600	CHAIRMAN	?
u4601	DRUMLIN	m
u4602	ELLIE	f
u4603	HADDEN	m
u4604	JEAN-CLAUDE	?
u4605	JOSS	m
u4606	KENT	?
u4607	KITZ	?
u4608	LUNACHARSKY	?
u4609	PETER	M
u4610	PRESIDENT LASKER	?
u4611	PROJECT OFFICIAL	?
u4612	TED	m
u4613	WILLIE	?
u4614	ALIBI	?
u4615	ARLETTA	f
u4616	BLIND DICK	?
u4617	BOSS PAUL	?
u4618	CAPTAIN	?
u4619	DOGBOY	?
u4620	DRAGLINE	m
u4621	GAMBLER	?
u4622	KOKO	m
u4623	LUKE	m
u4624	SOCIETY RED	?
u4625	TATTOO	?
u4626	ANDY	m
u4627	ATTORNEY	?
u4628	CONRAD	?
u4629	DARYLL	?
u4630	HELEN	f
u4631	M.J.	f
u4632	MIKE	?
u4633	NIKKO	?
u4634	PETER	m
u4635	QUINN	m
u4636	RUBEN	?
u4637	SAKS	?
u4638	SUSAN	?
u4639	WOMAN	?
u4640	CATHERINE	F
u4641	HELEN	f
u4642	JAMES	M
u4643	RENATA	?
u4644	VAUGHAN	?
u4645	DR. EMLEE	M
u4646	LETTY	F
u4647	MICHAEL	M
u4648	MRS. HALLSTROM	?
u4649	MRS. MAYER	f
u4650	NURSE GATES	?
u4651	PAUL	M
u4652	PRINCIPAL GAIL	?
u4653	RUTH	f
u4654	AGENT HADLEY	?
u4655	BASTALDI	?
u4656	BOBBY BEANS	?
u4657	BONANNO	?
u4658	DANIEL	m
u4659	HECTOR	?
"u4660	JOEY ""TWO TONS""	m309	crime spree	?	?"		
u4661	JULIEN	?
u4662	LAMAR	m
u4663	MARCEL	m
"u4664	NICKY ""THE RAKE""	m309	crime spree	?	?"		
u4665	RAPHAEL	?
u4666	RAYMOND	?
u4667	SAMI	m
u4668	SOPHIE	f
u4669	UNIFORMED COP	?
u4670	VINNY	?
u4671	WAYNE	?
u4672	ZAMMITO	?
u4673	ZERO	?
u4674	AUNT WU	?
u4675	BO	?
u4676	FIGURE	?
u4677	FIGURE IN BLACK	?
u4678	FOX	?
u4679	GANGSTER A	?
u4680	GOVERNESS	?
u4681	JEN	F
u4682	LI	m
u4683	LO	?
u4684	MADAM YU	?
u4685	MAY	?
u4686	SIR TE	?
u4687	TSAI	?
u4688	YU	f
u4689	ALBRECHT	m
u4690	ANNABELLA	?
u4691	DARLA	?
u4692	ELLY	?
u4693	ERIC	m
u4694	FUNBOY	?
u4695	GIDEON	?
u4696	GRANGE	?
u4697	LAO	?
u4698	MICKEY	?
u4699	SKULL COWBOY	?
u4700	T-BIRD	?
u4701	TIN-TIN	?
u4702	TOP DOLLAR	?
u4703	TORRES	?
u4704	ANNETTE	f
u4705	AUNT HELEN	?
u4706	BLAINE	m
u4707	CECILE	f
u4708	DR. GREENBAUM	f
u4709	GREG	m
u4710	KATHRYN	f
u4711	MRS. CALDWELL	?
u4712	MRS. O'SHEA	?
u4713	MRS. SUGERMAN	?
u4714	NIGHT DOORMAN	?
u4715	RACHEL	?
u4716	RONALD	?
u4717	SEBASTIAN	m
u4718	ALICE	f
u4719	AMY	f
u4720	BARBARA	f
u4721	EDWARD	m
u4722	IRENA	f
u4723	LOIS	?
u4724	MISS CALLAHAN	?
u4725	MRS. FARREN	f
u4726	OLIVER	m
u4727	CARLTON	?
u4728	DOCTOR	?
u4729	FRIDA	F
u4730	GEORGE	?
u4731	GREGORY	m
u4732	JENNIFER	F
u4733	LLOYD	M
u4734	MARK	m
u4735	MOTHER	?
u4736	MR. GRANT	?
u4737	PETER	M
u4738	SHRINK	?
u4739	BARBER	?
u4740	BUMSTEAD	?
u4741	COP	?
u4742	KARL	?
u4743	MISS CRENSHAW	?
u4744	MISTER BLACK	?
u4745	PRIEST	?
u4746	SCHREBER	m
u4747	STROMBOLI	?
u4748	THOMPSON	?
u4749	WHITE	?
u4750	WIFE	?
u4751	BOB	m
u4752	DAVE	m
u4753	DUANE	m
u4754	ELLEN	f
u4755	MITCHELL	?
u4756	MURRAY	m
u4757	NANCE	?
u4758	REED	m
u4759	SECRETARY OF COMMERCE	?
u4760	CHICO	?
u4761	DIESEL	?
u4762	GASPARILLA	?
u4763	JOHN	m
u4764	JULIE	?
u4765	LOGAN	?
u4766	MARIA	?
u4767	MARY	?
u4768	MIGUEL	?
u4769	RHODES	?
u4770	SARAH	f
u4771	TOBY	m
u4772	TONY	?
u4773	TRICKS	?
u4774	BUBBA	?
u4775	CAMERON	?
u4776	CHARLIE	m
u4777	CHET	?
u4778	CHRIS	f
u4779	GLORIA	?
u4780	HAGER	?
u4781	KEATING	m
u4782	KNOX	m
u4783	MEEKS	?
u4784	MR. PERRY	?
u4785	NEIL	m
u4786	NOLAN	?
u4787	PITTS	?
u4788	TODD	m
u4789	CAPTAIN	?
u4790	FINNEGAN	m
u4791	HANOVER	m
u4792	MAMOOLI	?
u4793	MULLIGAN	?
u4794	PANTUCCI	m
u4795	TRILLIAN	f
u4796	VIVO	?
u4797	ALBERT	m
u4798	ANGELA	?
u4799	ARMAND	?
u4800	BAR GIRL	?
u4801	CHECKER	?
u4802	COLONEL	?
u4803	JOHN	m
u4804	LIEUTENANT	?
u4805	LINDA	f
u4806	MAN	?
u4807	MERLE	?
u4808	NICK	m
u4809	SAL	?
u4810	VET 1	?
u4811	VET 2	?
u4812	VINCE	m
u4813	BENNETT	?
u4814	CASSY	?
u4815	DUBBS	?
u4816	GALLAGHER	?
u4817	KIMBERLY	?
u4818	PEEBLES	?
u4819	SANCHEZ	?
u4820	SHEPPARD	?
u4821	WADE	?
u4822	WARDEN	?
u4823	WHORE	?
u4824	WILLY	?
u4825	BELLE	?
u4826	DANIEL	m
u4827	HANK	?
u4828	JABEZ	m
u4829	MA STONE	M
u4830	MARTIN	?
u4831	MARY	F
u4832	OLD FARMHAND'S VOICE	?
u4833	SCRATCH	M
u4834	SHERIFF	?
u4835	SQUIRE	?
u4836	STEVENS	?
u4837	THE WOMAN	?
u4838	TOM SHARP	?
u4839	WEBSTER	m
u4840	ARGYLE	m
u4841	BIG JOHNSON	?
u4842	ELLIS	?
u4843	HANS	m
u4844	HOLLY	?
u4845	KARL	?
u4846	MCCLANE	m
u4847	POWELL	m
u4848	ROBINSON	m
u4849	TAKAGI	?
u4850	THEO	?
u4851	COMMISSIONER	?
u4852	DRIVER	?
u4853	HEIDI	?
u4854	JACKIE	?
u4855	JENNY	?
u4856	JESUS FREAK	?
u4857	LEON	m
u4858	MAN	?
u4859	MORETTI	m
u4860	MULVANEY	m
u4861	NEWSMAN	?
u4862	PAULINE	?
u4863	SAL	m
u4864	SAM	?
u4865	SHELDON	m
u4866	SONNY	m
u4867	SYLVIA	?
u4868	TV NEWSMAN	m
u4869	VI	f
u4870	BISHOP	?
u4871	CHOCO	m
u4872	CIGLIUTI	?
u4873	CLAREMONT	?
u4874	DOMINO	f
u4875	ED	m
u4876	EDNA	?
u4877	GREEN	?
u4878	KEG PRESIDENT	?
u4879	KIMMIE	?
u4880	LASHANDRA	?
u4881	LASHINDRA	?
u4882	LATEESHA	?
u4883	SOPHIE	?
u4884	TARYN	?
u4885	WEISS	?
u4886	ZIERING	?
u4887	BUGGIN' OUT	?
u4888	CLIFTON	?
u4889	COCONUT SID	?
u4890	DA MAYOR	?
u4891	EDDIE	?
u4892	JADE	f
u4893	KOREAN CLERK	?
u4894	MISTER SEŃOR LOVE DADDY	?
u4895	ML	m
u4896	MOOKIE	m
u4897	MOTHER SISTER	?
u4898	PINO	m
u4899	RADIO RAHEEM	?
u4900	SAL	m
u4901	SWEET DICK WILLIE	m
u4902	TINA	f
u4903	VITO	m
u4904	CALE	?
u4905	CHING CHONG	?
u4906	HARRY	m
u4907	JESSICA	f
u4908	JESSICA'S DAD	?
u4909	LEWIS	?
u4910	LLOYD	m
u4911	MARGIE	?
u4912	MOFFIT	?
u4913	MRS. DUNNE	?
u4914	MS. HELLER	f
u4915	PRINCIPAL COLLINS	m
u4916	RAY	?
u4917	TEN YEAR-OLD KID	?
u4918	TOBY	?
u4919	TURK	?
u4920	ZIMMER	?
u4921	BARON	?
u4922	DUKE LETO	?
u4923	EMPEROR	?
u4924	GURNEY	?
u4925	JESSICA	?
u4926	KYNES	?
u4927	MAPES	?
u4928	NAVIGATOR	?
u4929	PAUL	m
u4930	PITER	?
u4931	REVEREND MOTHER	f
u4932	STILGAR	?
u4933	THUFIR	?
u4934	BELA	m
u4935	BUNNY	?
u4936	CAMERAMAN BILL	?
u4937	CONRAD	?
u4938	CRISWELL	?
u4939	DOCTOR	?
u4940	DOLORES	f
u4941	ED	m
u4942	ED'S VOICE	?
u4943	GEORGIE	m
u4944	HOST	?
u4945	KATHY	f
u4946	LORETTA	?
u4947	MR. FELDMAN	?
u4948	NORMA	?
u4949	ORSON WELLES	?
u4950	PAUL MARCO	?
u4951	REVEREND LEMON	?
u4952	REYNOLDS	m
u4953	RUDE BOSS	?
u4954	TOR	m
u4955	VAMPIRA	?
u4956	AL	m
u4957	BARRY	?
u4958	CYNTHIA	f
u4959	DR. GELLER	?
u4960	ED	m
u4961	FELICIA	?
u4962	HANK	?
u4963	JEANETTE	f
u4964	JILL	?
u4965	JOHN	m
u4966	LOU	?
u4967	MARCIA	?
u4968	MR. SCHARLACH	?
u4969	RAY	m
u4970	RITA	?
u4971	SCHARLACH	?
u4972	SHARI	f
u4973	TAD	?
u4974	WOMAN	?
u4975	CLASS	?
u4976	DAVE	?
u4977	DIANE	?
u4978	DICK	?
u4979	JIM	m
u4980	JO	?
u4981	LARRY	?
u4982	LISA	?
u4983	MISS BEEDER	?
u4984	MS. HOY	?
u4985	PAUL	?
u4986	SHERRY	f
u4987	TAMMY	?
u4988	TRACY	f
u4989	WALT	?
u4990	BOXER	?
u4991	BUD	m
u4992	CHIEF	?
u4993	CLERK	?
u4994	COATES	?
u4995	COHEN	?
u4996	DUDLEY	m
u4997	EXLEY	m
u4998	HUDGEONS	M
u4999	JACK	m
u5000	LOEW	?
u5001	LYNN	f
u5002	MRS. LEFFERTS	?
u5003	OPERATOR	?
u5004	PATCHETT	m
u5005	PINKER	?
u5006	REYNOLDS	?
u5007	STENSLAND	?
u5008	STOMPANATO	?
u5009	VICE CAPTAIN	?
u5010	YOUNG OFFICER	?
"u5011	""BRILL""	m333	enemy of the state	?	?"		
u5012	ALBERT	?
u5013	ALFONSO	?
u5014	BLAKE	?
u5015	BRILL	m
u5016	DEAN	m
u5017	DEPINTO	?
u5018	DESK CLERK	?
u5019	DYLAN	?
u5020	ERIC	m
u5021	FIEDLER	?
u5022	FRANKIE	?
u5023	HAMERSLEY	?
u5024	HICKS	m
u5025	JENNY	?
u5026	JERRY	m
u5027	L.T.	?
u5028	LEVIN	?
u5029	MAN	?
u5030	MAN'S VOICE	?
u5031	MARSHAL	?
u5032	MEG	?
u5033	MORELOS	?
u5034	PATRICK	?
u5035	PRATT	?
u5036	RACHEL	f
u5037	REYNOLDS	m
u5038	SAL	?
u5039	SALES CLERK	f
u5040	SENATOR ALBERT	?
u5041	SHAFFER	?
u5042	SILVERBERG	?
u5043	STACY	?
u5044	WAITER	?
u5045	ZAVITZ	?
u5046	ALMÁSY	M
u5047	BOY	?
u5048	CARAVAGGIO	m
u5049	CLIFTON	?
u5050	CORPORAL	?
u5051	HANA	f
u5052	HARDY	?
u5053	JAN	?
u5054	KATHARINE	f
u5055	KIP	m
u5056	LADY HAMPTON	?
u5057	MADOX	m
u5058	MÜLLER	?
u5059	OFFICER	?
u5060	OLIVER	?
u5061	STUART	?
u5062	THE PATIENT	M
u5063	CRUZ	m
u5064	GIN	f
u5065	MAC	m
u5066	QUI	?
u5067	THIBADEAUX	m
u5068	ANNA	?
u5069	BAUM	?
u5070	BRENDA	?
u5071	DEFENDING LAWYER	?
u5072	DOCTOR	?
u5073	DONNA	f
u5074	ED	m
u5075	EMBRY	?
u5076	ERIN	f
u5077	FRANKEL	?
u5078	GEORGE	m
u5079	JANE	?
u5080	KATIE	?
u5081	LAURA	?
u5082	MANDY	?
u5083	MATTHEW	?
u5084	MRS. MORALES	?
u5085	PAULSEN	?
u5086	POTTER	?
u5087	ROSALIND	?
u5088	ROSS	?
u5089	THERESA	?
u5090	ADMIRAL	?
u5091	ADMIRAL PIETT	?
u5092	BEN	?
u5093	CHEWIE	?
u5094	CREATURE	?
u5095	DECK SERGEANT	?
u5096	EMPEROR	?
u5097	HAN	M
u5098	LANDO	m
u5099	LEIA	F
u5100	LUKE	m
u5101	PIETT	?
u5102	RIEEKAN	?
u5103	THREEPIO	?
u5104	VADER	?
u5105	YODA	m
u5106	AIDE	?
u5107	COLONEL	?
u5108	CORNELIUS	?
u5109	LEWIS	?
u5110	MILO	?
u5111	STEVIE	?
u5112	ZIRA	?
u5113	BRAZEN	?
u5114	CUERVO JONES	?
u5115	HERSHE	?
u5116	MALLOY	m
u5117	MAP TO THE STARS EDDIE	m
u5118	PENDEJO BOB	?
u5119	PIPELINE	?
u5120	PLISSKEN	m
u5121	PRESIDENT	?
u5122	SPINAL	?
u5123	TASLIMA	?
u5124	UTOPIA	?
u5125	ARTHUR	m
u5126	FIGURE	?
u5127	GUENEVERE	?
u5128	KAY	?
u5129	LANCELOT	m
u5130	MERLIN	m
u5131	MORDRED	?
u5132	MORGANA	?
u5133	PERCEVAL	?
u5134	SIR ECTOR	?
u5135	UTHER	?
u5136	BURKE	?
u5137	CARDINAL	?
u5138	CHRIS	f
u5139	CLINIC DIRECTOR	?
u5140	DR. KLEIN	m
u5141	DR. TANNEY	?
u5142	FATHER DYER	?
u5143	KARL	?
u5144	KARRAS	m
u5145	KINDERMAN	m
u5146	MERRIN	m
u5147	MRS.KARRAS	?
u5148	NURSE	?
u5149	PRESIDENT	?
u5150	PSYCHIATRIST	?
u5151	REGAN	f
u5152	REGAN/DEMON	?
u5153	SHARON	f
u5154	UNCLE	?
u5155	WILLIE	?
u5156	BUD	?
u5157	CHARLIE	?
u5158	DONNA	?
u5159	DR. BEASLEY	?
u5160	EARL	?
u5161	FRANK	m
u5162	GIRL	?
u5163	HELEN	?
u5164	JACK	m
u5165	KID	?
u5166	LLOYD	?
u5167	MONICA	?
u5168	MR. DANIELS	?
u5169	MRS.  BAKER	?
u5170	MRS. BAKER	?
u5171	NICK	?
u5172	NINA	f
u5173	SUSIE	f
u5174	TOMMY	?
u5175	WILLIE	?
u5176	WOMAN	?
u5177	ARCHER	m
u5178	BUZZ	?
u5179	CASTOR	m
u5180	DIETRICH	?
u5181	DR. GARDNER	?
u5182	EVE	f
u5183	JAMIE	?
u5184	KIMBERLY	?
u5185	LAZARRO	?
u5186	POLLUX	?
u5187	SASHA	?
u5188	TITO	?
u5189	WALTON	?
u5190	WANDA	?
u5191	WAXY	?
u5192	ADELLE	?
u5193	ALAN	m
u5194	ANNIE	f
u5195	ARNIE	m
u5196	BIG ED	?
u5197	CASH	m
u5198	EVELYN	?
u5199	FRANK	?
u5200	JACK	m
u5201	KATE	f
u5202	KENNY	?
u5203	LASSITER	?
u5204	LORI	?
u5205	MAN	?
u5206	MRS. PETERSON	?
u5207	PAULA	?
u5208	SAM WONG	?
u5209	TONY THE DOORMAN	?
u5210	ALICIA	?
u5211	BEN	m
u5212	DEBBIE	?
u5213	DOCTOR	?
u5214	JOHNNY	m
u5215	LEONARD	?
u5216	REED	m
u5217	SEXY NURSE	?
u5218	SUE	F
u5219	THE THING	?
u5220	VICTOR	m
u5221	CARTER	m
u5222	CORA	f
u5223	DUVAL	m
u5224	GRANT	m
u5225	MAN	?
u5226	MICHAELS	m
u5227	MICHAELS' VOICE	?
u5228	OWENS	?
u5229	OWENS' VOICE	?
u5230	REID	m
u5231	ATTENDANT	?
u5232	CARL	m
u5233	CUSTOMER	?
u5234	DETECTIVE SIBERT	?
u5235	GARY	?
u5236	GRIMSRUD	m
u5237	HOOKER ONE	?
u5238	HOOKER TWO	?
u5239	JEAN	?
u5240	JERRY	m
u5241	LOU	m
u5242	MAN	?
u5243	MARGE	f
u5244	MIKE	m
u5245	NORM	m
u5246	SALESMAN	?
u5247	SCOTT	?
u5248	SCOTT'S VOICE	?
u5249	SHEP	?
u5250	STAN	?
u5251	TROOPER	?
u5252	VOICE	m
u5253	WADE	m
u5254	WOMAN	?
u5255	YOUNGER MAN	?
u5256	ANGEL FACE	?
u5257	BANDAGED PROPRIETOR	?
u5258	BOB	?
u5259	BOSS	?
u5260	DETECTIVE STERN	?
u5261	INTERN	?
u5262	JACK	M
u5263	LEADER	?
u5264	LOU	?
u5265	MARLA	f
u5266	RAYMOND	?
u5267	RICKY	?
u5268	SECURITY TFM	?
u5269	TYLER	m
u5270	TYLER'S VOICE	?
u5271	VOICE	?
u5272	WOUNDED BARTENDER	?
u5273	CLEAR	f
u5274	DANO	?
u5275	DETECTIVE SUBY	?
u5276	EUGENE	?
u5277	FRANKIE	?
u5278	ISABELLA	?
u5279	JORGE	?
u5280	KAT	?
u5281	KIMBERLY	f
u5282	MR. BURROUGHS	?
u5283	NORA	?
u5284	RORY	?
u5285	SHAINA	?
u5286	STEVE	?
u5287	THOMAS	m
u5288	TIM	?
u5289	ALEX	m
u5290	BILLY	?
u5291	CARTER	?
u5292	CLEAR	f
u5293	MR. BLUDWORTH	?
u5294	TOD	?
u5295	WEINE	?
u5296	BREWER	M
u5297	CO	f
u5298	DE FRAVIO	?
u5299	DOYLE	?
u5300	KIRKHILL	?
u5301	PRISONER	?
u5302	RAMBO	m
u5303	TECH	?
u5304	TRAUTMAN	m
u5305	ANNE	f
u5306	DOCTOR	?
u5307	EDWIN	?
u5308	FRANK	?
u5309	GAY BUM	?
u5310	JACK	m
u5311	LEATHER	?
u5312	LYDIA	f
u5313	PARRY	m
u5314	RECEPTIONIST	?
u5315	SONDRA	?
u5316	BETTY	?
u5317	BOBBY	M
u5318	CARL	?
u5319	CATHERINE	f
u5320	DRIVER	?
u5321	ELTON	?
u5322	PALM	?
u5323	RAYETTE	f
u5324	SAMIA	?
u5325	SECOND ENGINEER	?
u5326	TERRY	?
u5327	TITA	f
u5328	TWINKY	?
u5329	WAITRESS	?
u5330	AARON	?
u5331	AMANDA	f
u5332	CARL0S	?
u5333	CARLOS	m
u5334	DONNA	?
u5335	HECTOR	?
u5336	JENETTE	?
u5337	MICHELLE	?
u5338	VICTOR	m
u5339	BOYD	?
u5340	CLERK	?
u5341	CREASY	?
u5342	CUMMINGS	?
u5343	DR. DOLEN	M
u5344	FAT SAM	m
u5345	FLETCH	m
u5346	GAIL	?
u5347	GILLETT	?
u5348	GUMMY	m
u5349	LARRY	?
u5350	MAN	?
u5351	MARGIE	?
u5352	MARVIN	m
u5353	MR. STANWYK	?
u5354	MR. UNDERHILL	?
u5355	MRS. STANWYK	F
u5356	RECORDS NURSE	f
u5357	STANWYK	f
u5358	VELMA	?
u5359	WAITER	m
u5360	WALKER	m
u5361	BAND	?
u5362	COLLEEN	f
u5363	DON	?
u5364	FORD	m
u5365	GRENDEL	m
u5366	JAZZ	f
u5367	JOHNNY	?
u5368	LT. AMOS	?
u5369	MELODI	?
u5370	SLEAZY GUY	?
u5371	SMILEY	?
u5372	THE KID	m
u5373	ZUZU	f
u5374	1ST MAN	?
u5375	2ND MAN	?
u5376	ANGIE	?
u5377	BLACK PUSHER	?
u5378	CHARNIER	?
u5379	DANCER	?
u5380	DESK CLERK	?
u5381	DEVEREAUX	?
u5382	DOYLE	m
u5383	JESUS	?
u5384	LA VALLE	?
u5385	MARIE	?
u5386	MULDERIG	?
u5387	MUTCHIE	?
u5388	NICOLI	?
u5389	RUSSO	m
u5390	SAL	?
u5391	WEINSTOCK	?
u5392	DARYL	?
u5393	DESK SGT.	?
u5394	FRANK	m
u5395	GIBSON	?
u5396	GORDO	?
u5397	JOHN	m
u5398	JOHNNY	?
u5399	JULIA	f
u5400	SATCH	m
u5401	SHEPARD	?
u5402	SUPERVISOR	?
u5403	ABEL	?
u5404	ANDY	m
u5405	CHILI	?
u5406	CHRIS	f
u5407	CHUCK	?
u5408	DEBBIE	f
u5409	DEREK	?
u5410	SHELLY	m
u5411	VERA	f
u5412	CORT	?
u5413	DARREN	?
u5414	DEPUTY	?
u5415	JILL	?
u5416	KATIE	?
u5417	LARRY	?
u5418	LIZBETH	?
u5419	MEGAN	?
u5420	NANCY	?
u5421	PAULA	?
u5422	SHERIFF	m
u5423	SISSY	?
u5424	STAN	?
u5425	TOMMY	m
u5426	CAMPBELL	?
u5427	DIANA	?
u5428	DUKE	?
u5429	JESSICA	?
u5430	JOSH	?
u5431	RANDY	m
u5432	SHERIFF	?
u5433	STEVEN	m
u5434	VICKI	?
u5435	EVA	f
u5436	JIM	?
u5437	MCCULLOCH	m
u5438	MISS VAN DEUSEN	f
u5439	RADIO OFFICER	?
u5440	RENNIE	f
u5441	SEAN	m
u5442	SUZY	?
u5443	TAMARA	f
u5444	WAYNE	?
u5445	YOUNG RENNIE	?
u5446	DRIVER	?
u5447	ELLIOT	m
u5448	FIRST MAN	?
u5449	JACK	?
u5450	JOANNA	f
u5451	LAUREL	f
u5452	LILLIAN	f
u5453	MATTHEW	?
u5454	MICHAEL	m
u5455	NICKY	m
u5456	PAISLEY	f
u5457	PETER	?
u5458	SECOND MAN	?
u5459	SIDNEY	?
u5460	STEVEN	?
u5461	TOYOTA	f
u5462	WAITER	?
u5463	BA	?
u5464	BOURKE-WHITE	?
u5465	CHARLIE	?
u5466	COLLINS	?
u5467	GANDHI	?
u5468	IRWIN	?
u5469	JINNAH	?
u5470	KHAN	?
u5471	MIRABEHN	?
u5472	NEHRU	?
u5473	PATEL	?
u5474	PORTER	?
u5475	SENIOR POLICE OFFICER	?
u5476	SMUTS	?
u5477	WALKER	?
u5478	ANTON	?
u5479	ANTONIO	?
u5480	CAESAR	?
u5481	DETECTIVE HUGO	M
u5482	DIRECTOR JOSEF	?
u5483	EUGENE	m
u5484	GENETICIST	?
u5485	GERMAN	?
u5486	HUGO	?
u5487	INVESTIGATOR	?
u5488	IRENE	f
u5489	JEROME	m
u5490	LAMAR	?
u5491	MARIA	?
u5492	NURSE	?
u5493	VINCENT	?
u5494	BEYNON	m
u5495	CAROL	f
u5496	DOC	m
u5497	FRAN	?
u5498	HAROLD	?
u5499	LAUGHLIN	?
u5500	RUDY	?
u5501	SALESMAN	?
u5502	SLIM	?
u5503	SOLDIER	?
u5504	ALBERT	m
u5505	BILLY	?
u5506	BRUMBY	?
u5507	CARTER	m
u5508	CON	?
u5509	DOREEN	?
u5510	EDDIE	?
u5511	EDNA	f
u5512	ERIC	m
u5513	GERALD	?
u5514	GLENDA	f
u5515	HARRY	?
u5516	KEITH	m
u5517	KINNEAR	?
u5518	MARGARET	f
u5519	PETER	?
u5520	SID	?
u5521	THORPE	?
u5522	AARONOW	m
u5523	BAYLEN	?
u5524	LEVENE	m
u5525	LINGK	m
u5526	MOSS	m
u5527	ROMA	m
u5528	WILLIAMSON	m
u5529	ANTHONY	?
u5530	CICCI	?
u5531	CLEMENZA	?
u5532	CONNIE	?
u5533	DEANNA	?
u5534	DON CORLEONE	?
u5535	DON FRANCESCO	?
u5536	FANUCCI	?
u5537	FBI MAN #1	?
u5538	FREDO	m
u5539	GENCO	?
u5540	HAGEN	m
u5541	KAY	f
u5542	KLINGMAN	?
u5543	MAMA	?
u5544	MAN	?
u5545	MICHAEL	m
u5546	NERI	?
u5547	OLA	?
u5548	PENTANGELI	m
u5549	ROBERTO	?
u5550	ROCCO	?
u5551	ROSATO	m
u5552	ROTH	m
u5553	SAM ROTH	?
u5554	SANDRA	?
u5555	SENATOR	?
u5556	SENATOR GEARY	?
u5557	SENATOR KANE	?
u5558	TESSIO	?
u5559	VITO	?
u5560	WIDOW	?
u5561	BETTY	f
u5562	CLAY	m
u5563	DAVID	m
u5564	DR. PAYNE	?
u5565	DWIGHT	?
u5566	ELSA LANCHESTER	?
u5567	ERNEST THESIGER	?
u5568	HANNA	f
u5569	HARRY	?
u5570	KAY	m
u5571	PRINCESS MARGARET	?
u5572	WHALE	m
u5573	ATLEY JACKSON	?
u5574	CALITRI	m
u5575	DETECTIVE CASTLEBECK	?
u5576	DETECTIVE DRYCOFF	?
u5577	DONNY ASTRICKY	?
u5578	FREB	?
u5579	HELEN RAINES	?
u5580	JUDGE CROFT	?
u5581	KIP	m
u5582	MEMPHIS	m
u5583	MIRROR MAN	?
u5584	OTTO	m
u5585	SWAY	f
u5586	TOBY	?
u5587	TOM	?
u5588	TUMBLER	?
u5589	ANGIE	?
u5590	BILLY	?
u5591	HENRY	m
u5592	JIMMY	m
u5593	JUDY	?
u5594	KAREN	f
u5595	KAREN'S MOTHER	?
u5596	MARTY	?
u5597	MCDONALD	?
u5598	MICKEY	?
u5599	ROBIN	?
u5600	SONNY	?
u5601	TODDY	?
u5602	TOMMY	?
u5603	VARIO	?
u5604	ALL	?
u5605	BILLY	?
u5606	CHUCKIE	m
u5607	CLARK	?
u5608	DYTRESS	?
u5609	EXECUTIVE	?
u5610	HYPNOTIST	?
u5611	LAMBEAU	m
u5612	MORGAN	m
u5613	PEKEC	?
u5614	PSYCHOLOGIST	m
